State,State_Clean,County,"Violent
crime","Murder and
nonnegligent
manslaughter",Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Warren,40,4,8,5,23,216,101,101,14,2
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Watauga,30,4,2,1,23,266,85,159,22,3
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Wilkes,132,3,27,8,94,676,241,349,86,8
NORTH CAROLINA - Nonmetropolitan Counties6,NORTH CAROLINA ,Yancey,5,0,0,1,4,47,17,26,4,1
NORTH DAKOTA - Metropolitan Counties,NORTH DAKOTA ,Burleigh,12,0,5,0,7,97,23,60,14,1
NORTH DAKOTA - Metropolitan Counties,NORTH DAKOTA ,Cass,18,0,4,2,12,141,49,71,21,1
NORTH DAKOTA - Metropolitan Counties,NORTH DAKOTA ,Grand Forks,15,0,4,0,11,89,18,52,19,0
NORTH DAKOTA - Metropolitan Counties,NORTH DAKOTA ,Morton,3,0,0,0,3,113,18,85,10,1
NORTH DAKOTA - Metropolitan Counties,NORTH DAKOTA ,Oliver,0,0,0,0,0,3,1,1,1,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Adams,2,0,1,0,1,9,2,6,1,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Barnes,2,0,0,0,2,18,6,10,2,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Benson,1,0,0,0,1,13,2,7,4,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Billings,0,0,0,0,0,6,1,5,0,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Bottineau,4,0,4,0,0,55,14,29,12,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Bowman,1,0,1,0,0,10,3,3,4,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Burke,0,0,0,0,0,2,2,0,0,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Cavalier,2,0,1,0,1,11,3,6,2,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Dickey,0,0,0,0,0,8,4,4,0,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Divide,2,0,1,0,1,6,0,5,1,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Dunn,5,0,1,0,4,14,3,9,2,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Eddy,1,0,1,0,0,20,3,13,4,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Emmons,3,0,1,0,2,28,7,20,1,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Foster,0,0,0,0,0,10,1,4,5,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Golden Valley,0,0,0,0,0,0,0,0,0,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Grant,1,0,1,0,0,5,1,4,0,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Griggs,3,0,2,0,1,6,1,4,1,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Hettinger,1,0,0,0,1,22,2,15,5,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Kidder,0,0,0,0,0,7,3,4,0,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Lamoure,3,0,0,0,3,4,1,2,1,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Logan,2,0,0,0,2,0,0,0,0,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,McHenry,6,0,2,0,4,34,7,20,7,1
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,McIntosh,0,0,0,0,0,0,0,0,0,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,McKenzie,15,0,8,0,7,167,25,114,28,1
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,McLean,12,0,3,0,9,79,21,52,6,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Mercer,1,0,1,0,0,16,10,5,1,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Mountrail,2,1,1,0,0,58,4,48,6,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Nelson,5,0,0,0,5,15,4,9,2,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Pembina,6,0,0,0,6,36,11,20,5,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Pierce,0,0,0,0,0,11,3,7,1,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Ramsey,3,0,1,0,2,18,2,12,4,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Ransom,3,1,0,0,2,26,11,9,6,1
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Renville,2,0,1,0,1,24,5,17,2,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Richland,8,0,0,0,8,94,27,51,16,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Rolette,4,0,1,0,3,38,9,23,6,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Sargent,7,0,1,0,6,21,10,10,1,2
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Sheridan,1,0,0,0,1,4,1,3,0,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Sioux,0,0,0,0,0,0,0,0,0,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Slope,0,0,0,0,0,1,1,0,0,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Stark,5,0,0,0,5,55,9,42,4,1
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Steele,0,0,0,0,0,1,0,1,0,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Stutsman,2,0,1,0,1,33,11,12,10,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Towner,0,0,0,0,0,16,3,9,4,1
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Traill,3,0,1,0,2,54,18,28,8,2
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Walsh,7,1,2,0,4,96,35,52,9,0
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Ward,38,1,9,2,26,182,65,82,35,5
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Wells,3,0,1,0,2,7,5,1,1,1
NORTH DAKOTA - Nonmetropolitan Counties,NORTH DAKOTA ,Williams,15,0,5,0,10,166,37,102,27,1
OHIO - Metropolitan Counties,OHIO ,Allen,38,1,14,13,10,582,115,437,30,4
OHIO - Metropolitan Counties,OHIO ,Belmont,42,0,12,3,27,205,35,151,19,2
OHIO - Metropolitan Counties,OHIO ,Carroll,2,0,0,0,2,71,21,41,9,0
OHIO - Metropolitan Counties,OHIO ,Clermont,111,0,23,3,85,897,269,582,46,1
OHIO - Metropolitan Counties,OHIO ,Fairfield,52,0,14,5,33,1039,139,855,45,2
OHIO - Metropolitan Counties,OHIO ,Fulton,14,0,5,2,7,167,32,132,3,1
OHIO - Metropolitan Counties,OHIO ,Geauga,10,0,6,1,3,134,28,94,12,0
OHIO - Metropolitan Counties,OHIO ,Greene,36,0,12,4,20,348,86,240,22,3
OHIO - Metropolitan Counties,OHIO ,Hamilton,176,4,69,22,81,2025,235,1621,169,13
OHIO - Metropolitan Counties,OHIO ,Hocking,28,4,6,2,16,346,108,210,28,3
OHIO - Metropolitan Counties,OHIO ,Jefferson,10,0,1,0,9,44,10,33,1,1
OHIO - Metropolitan Counties,OHIO ,Lawrence,65,2,18,6,39,446,112,303,31,4
OHIO - Metropolitan Counties,OHIO ,Licking,53,0,16,3,34,793,179,555,59,1
OHIO - Metropolitan Counties,OHIO ,Lorain,60,0,16,9,35,509,167,323,19,1
OHIO - Metropolitan Counties,OHIO ,Lucas,93,0,8,18,67,801,110,640,51,1
OHIO - Metropolitan Counties,OHIO ,Madison,20,0,12,2,6,264,56,183,25,2
OHIO - Metropolitan Counties,OHIO ,Mahoning,1,0,1,0,0,57,8,44,5,0
OHIO - Metropolitan Counties,OHIO ,Medina,11,0,4,0,7,166,98,64,4,0
OHIO - Metropolitan Counties,OHIO ,Miami,38,0,10,2,26,280,98,166,16,4
OHIO - Metropolitan Counties,OHIO ,Montgomery,279,3,43,76,157,1051,288,615,148,17
OHIO - Metropolitan Counties,OHIO ,Perry,13,0,7,2,4,124,38,75,11,1
OHIO - Metropolitan Counties,OHIO ,Pickaway,22,1,1,3,17,546,130,386,30,5
OHIO - Metropolitan Counties,OHIO ,Portage8,,1,,39,304,916,190,688,38,4
OHIO - Metropolitan Counties,OHIO ,Richland,61,1,34,6,20,757,166,562,29,1
OHIO - Metropolitan Counties,OHIO ,Stark,107,2,36,10,59,1544,401,1019,124,12
OHIO - Metropolitan Counties,OHIO ,Summit,80,0,22,14,44,944,176,705,63,3
OHIO - Metropolitan Counties,OHIO ,Union,21,0,3,2,16,126,28,86,12,1
OHIO - Metropolitan Counties,OHIO ,Wood,13,0,6,0,7,301,42,240,19,0
OHIO - Nonmetropolitan Counties,OHIO ,Adams,8,0,3,1,4,186,45,119,22,2
OHIO - Nonmetropolitan Counties,OHIO ,Ashland,37,1,23,0,13,103,25,74,4,0
OHIO - Nonmetropolitan Counties,OHIO ,Ashtabula,32,0,2,3,27,457,104,320,33,1
OHIO - Nonmetropolitan Counties,OHIO ,Auglaize,3,0,1,0,2,45,10,31,4,0
OHIO - Nonmetropolitan Counties,OHIO ,Champaign,25,0,4,0,21,153,39,102,12,0
OHIO - Nonmetropolitan Counties,OHIO ,Columbiana,37,1,15,1,20,315,63,222,30,3
OHIO - Nonmetropolitan Counties,OHIO ,Coshocton,40,4,15,1,20,345,73,244,28,11
OHIO - Nonmetropolitan Counties,OHIO ,Crawford,3,0,1,0,2,92,32,58,2,0
OHIO - Nonmetropolitan Counties,OHIO ,Defiance,14,0,6,1,7,117,25,90,2,1
OHIO - Nonmetropolitan Counties,OHIO ,Erie,1,0,0,0,1,189,40,144,5,1
OHIO - Nonmetropolitan Counties,OHIO ,Fayette,19,0,8,4,7,307,76,219,12,2
OHIO - Nonmetropolitan Counties,OHIO ,Gallia,32,1,9,0,22,294,77,192,25,2
OHIO - Nonmetropolitan Counties,OHIO ,Hancock,14,0,4,1,9,127,31,91,5,1
OHIO - Nonmetropolitan Counties,OHIO ,Hardin,13,0,2,0,11,68,22,42,4,1
OHIO - Nonmetropolitan Counties,OHIO ,Henry,13,0,3,1,9,109,36,64,9,0
OHIO - Nonmetropolitan Counties,OHIO ,Highland,38,4,17,3,14,305,91,199,15,0
OHIO - Nonmetropolitan Counties,OHIO ,Jackson,26,0,14,1,11,229,82,125,22,1
OHIO - Nonmetropolitan Counties,OHIO ,Knox,56,0,21,2,33,330,58,272,0,4
OHIO - Nonmetropolitan Counties,OHIO ,Logan,31,0,8,1,22,171,45,114,12,0
OHIO - Nonmetropolitan Counties,OHIO ,Marion,38,0,13,2,23,935,136,763,36,4
OHIO - Nonmetropolitan Counties,OHIO ,Meigs,16,1,1,1,13,230,76,125,29,0
OHIO - Nonmetropolitan Counties,OHIO ,Monroe,12,0,3,0,9,64,36,24,4,0
OHIO - Nonmetropolitan Counties,OHIO ,Morgan,29,0,2,1,26,80,22,47,11,0
OHIO - Nonmetropolitan Counties,OHIO ,Noble,5,0,3,0,2,36,7,27,2,0
OHIO - Nonmetropolitan Counties,OHIO ,Paulding,30,1,1,0,28,104,23,80,1,0
OHIO - Nonmetropolitan Counties,OHIO ,Pike,33,3,7,1,22,464,93,270,101,5
OHIO - Nonmetropolitan Counties,OHIO ,Putnam,15,1,9,2,3,90,19,66,5,0
OHIO - Nonmetropolitan Counties,OHIO ,Ross,114,3,33,5,73,1041,285,631,125,12
OHIO - Nonmetropolitan Counties,OHIO ,Scioto,48,0,12,7,29,633,177,394,62,6
OHIO - Nonmetropolitan Counties,OHIO ,Shelby,12,1,1,1,9,131,27,97,7,2
OHIO - Nonmetropolitan Counties,OHIO ,Tuscarawas,22,0,9,1,12,241,83,130,28,3
OHIO - Nonmetropolitan Counties,OHIO ,Van Wert,16,0,6,0,10,106,40,60,6,1
OHIO - Nonmetropolitan Counties,OHIO ,Vinton,10,0,1,0,9,78,23,43,12,0
OHIO - Nonmetropolitan Counties,OHIO ,Washington,34,4,8,3,19,172,51,102,19,0
OHIO - Nonmetropolitan Counties,OHIO ,Wayne,44,0,14,5,25,473,164,277,32,1
OHIO - Nonmetropolitan Counties,OHIO ,Wyandot,3,0,0,0,3,3,2,0,1,0
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Canadian,19,1,6,1,11,151,31,93,27,2
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Cleveland,30,1,5,1,23,245,79,135,31,1
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Comanche,17,0,4,0,13,215,100,79,36,4
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Cotton,0,0,0,0,0,21,3,16,2,1
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Creek,65,2,14,3,46,374,126,178,70,3
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Garfield,12,0,3,0,9,157,38,107,12,2
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Grady,24,0,4,1,19,321,86,177,58,4
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Lincoln,48,1,12,4,31,289,110,132,47,4
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Logan,36,0,9,3,24,384,136,194,54,1
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,McClain,27,1,4,1,21,280,109,134,37,3
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Oklahoma,35,1,2,2,30,227,72,94,61,0
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Okmulgee,42,2,10,2,28,216,111,70,35,2
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Osage,56,5,8,3,40,332,140,153,39,7
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Rogers,109,3,11,2,93,472,187,216,69,4
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Sequoyah,88,2,16,1,69,301,122,155,24,7
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Tulsa,228,6,18,16,188,924,321,416,187,7
OKLAHOMA - Metropolitan Counties,OKLAHOMA ,Wagoner,48,1,5,5,37,295,115,150,30,10
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Adair,38,1,11,1,25,159,59,79,21,4
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Alfalfa,1,0,0,0,1,26,10,13,3,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Atoka,5,0,1,0,4,68,24,27,17,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Beaver,0,0,0,0,0,14,4,8,2,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Beckham,9,0,2,0,7,77,34,33,10,3
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Blaine,10,0,3,0,7,104,38,56,10,1
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Bryan,30,0,7,1,22,321,138,137,46,2
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Caddo,12,0,1,0,11,165,72,73,20,5
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Carter,29,0,16,3,10,208,64,119,25,4
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Cherokee,69,4,6,5,54,461,169,213,79,4
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Choctaw,47,0,0,0,47,79,28,34,17,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Cimarron,0,0,0,0,0,10,2,4,4,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Coal,0,0,0,0,0,4,2,1,1,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Craig,13,0,4,0,9,106,45,48,13,5
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Custer,12,1,2,0,9,113,44,56,13,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Delaware,46,0,8,3,35,263,67,156,40,5
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Dewey,2,0,2,0,0,40,16,19,5,1
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Ellis,7,0,1,0,6,51,16,30,5,2
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Garvin,30,0,8,1,21,269,80,167,22,11
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Grant,3,0,0,0,3,31,11,14,6,1
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Harmon,2,0,1,0,1,9,2,7,0,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Haskell,7,0,1,0,6,66,29,29,8,1
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Hughes,8,0,1,0,7,121,27,81,13,2
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Jackson,15,0,3,0,12,46,15,22,9,1
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Jefferson,11,0,2,0,9,18,8,6,4,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Johnston,14,2,4,1,7,32,14,11,7,1
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Kay,24,0,0,0,24,68,33,28,7,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Kingfisher,13,0,3,0,10,84,9,66,9,1
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Kiowa,5,0,1,0,4,26,10,12,4,1
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Latimer,15,0,1,1,13,85,34,36,15,3
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Le Flore,37,0,4,2,31,281,88,152,41,3
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Love,18,0,4,4,10,100,19,65,16,2
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Major,5,0,2,0,3,30,10,13,7,1
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Marshall,19,3,2,2,12,209,78,92,39,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Mayes,38,0,12,1,25,327,90,170,67,7
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,McCurtain,29,0,8,1,20,318,124,145,49,15
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,McIntosh,37,1,7,1,28,221,104,87,30,3
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Murray,10,0,2,0,8,10,6,3,1,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Muskogee,73,0,7,2,64,295,124,144,27,5
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Noble,6,0,1,0,5,76,25,36,15,2
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Nowata,12,0,1,0,11,65,20,28,17,2
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Okfuskee,13,1,3,1,8,145,63,63,19,3
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Ottawa,15,0,5,0,10,122,31,63,28,1
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Payne,25,3,1,0,21,221,64,116,41,5
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Pittsburg,55,3,9,1,42,422,195,186,41,2
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Pontotoc,21,0,4,0,17,143,65,64,14,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Pottawatomie,65,1,20,4,40,540,188,271,81,1
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Pushmataha,14,0,0,0,14,91,44,39,8,6
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Roger Mills,9,0,0,0,9,31,5,23,3,2
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Seminole,29,0,8,1,20,257,103,123,31,7
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Stephens,19,0,3,0,16,152,49,80,23,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Texas,9,0,3,0,6,51,13,34,4,1
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Tillman,1,0,0,0,1,27,14,11,2,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Washita,14,0,2,0,12,52,8,37,7,1
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Woods,6,0,1,0,5,23,4,14,5,0
OKLAHOMA - Nonmetropolitan Counties,OKLAHOMA ,Woodward,12,0,2,0,10,68,23,35,10,1
OREGON - Metropolitan Counties,OREGON ,Clackamas,446,8,80,92,266,4651,600,3461,590,17
OREGON - Metropolitan Counties,OREGON ,Deschutes,86,1,19,3,63,654,109,475,70,5
OREGON - Metropolitan Counties,OREGON ,Jackson,128,10,20,12,86,1274,312,833,129,10
OREGON - Metropolitan Counties,OREGON ,Josephine,45,0,11,3,31,394,76,148,170,3
OREGON - Metropolitan Counties,OREGON ,Linn,56,5,9,8,34,705,167,451,87,14
OREGON - Metropolitan Counties,OREGON ,Marion8,,6,,34,48,2409,332,1666,411,
OREGON - Metropolitan Counties,OREGON ,Multnomah,165,3,30,23,109,1696,155,1255,286,4
OREGON - Metropolitan Counties,OREGON ,Polk,52,0,3,5,44,295,88,187,20,4
OREGON - Metropolitan Counties,OREGON ,Washington,349,3,108,31,207,2480,406,1791,283,30
OREGON - Metropolitan Counties,OREGON ,Yamhill,41,0,13,5,23,473,100,327,46,8
OREGON - Nonmetropolitan Counties,OREGON ,Baker,10,0,1,0,9,59,14,39,6,0
OREGON - Nonmetropolitan Counties,OREGON ,Clatsop,28,0,6,0,22,166,34,125,7,2
OREGON - Nonmetropolitan Counties,OREGON ,Coos,40,0,4,4,32,506,108,346,52,6
OREGON - Nonmetropolitan Counties,OREGON ,Crook,17,3,0,0,14,126,23,93,10,1
OREGON - Nonmetropolitan Counties,OREGON ,Curry,42,0,3,0,39,254,59,163,32,1
OREGON - Nonmetropolitan Counties,OREGON ,Douglas,153,0,23,10,120,889,235,455,199,12
OREGON - Nonmetropolitan Counties,OREGON ,Gilliam6,9,0,3,0,6,52,14,36,2,0
OREGON - Nonmetropolitan Counties,OREGON ,Harney,1,0,1,0,0,21,6,12,3,0
OREGON - Nonmetropolitan Counties,OREGON ,Jefferson,8,1,2,1,4,172,44,109,19,3
OREGON - Nonmetropolitan Counties,OREGON ,Lake,9,0,1,0,8,88,30,49,9,0
OREGON - Nonmetropolitan Counties,OREGON ,Lincoln,44,1,6,0,37,271,91,165,15,4
OREGON - Nonmetropolitan Counties,OREGON ,Malheur,17,0,3,1,13,192,35,116,41,2
OREGON - Nonmetropolitan Counties,OREGON ,Morrow,20,0,4,0,16,112,26,70,16,2
OREGON - Nonmetropolitan Counties,OREGON ,Sherman,0,0,0,0,0,42,6,33,3,0
OREGON - Nonmetropolitan Counties,OREGON ,Umatilla,43,0,7,3,33,410,152,207,51,10
OREGON - Nonmetropolitan Counties,OREGON ,Union,8,0,1,0,7,209,64,129,16,5
OREGON - Nonmetropolitan Counties,OREGON ,Wasco,22,0,2,1,19,132,32,89,11,0
PENNSYLVANIA - Metropolitan Counties,PENNSYLVANIA ,Allegheny,3,0,0,0,3,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,PENNSYLVANIA ,Berks,5,0,0,0,5,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,PENNSYLVANIA ,Bucks,0,0,0,0,0,1,0,1,0,0
PENNSYLVANIA - Metropolitan Counties,PENNSYLVANIA ,Erie,5,0,0,0,5,1,0,1,0,0
PENNSYLVANIA - Metropolitan Counties,PENNSYLVANIA ,Lancaster,1,0,0,0,1,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,PENNSYLVANIA ,Monroe,0,0,0,0,0,0,0,0,0,0
PENNSYLVANIA - Metropolitan Counties,PENNSYLVANIA ,Montgomery,0,0,0,0,0,0,0,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,PENNSYLVANIA ,Elk,0,0,0,0,0,0,0,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,PENNSYLVANIA ,Snyder,0,0,0,0,0,0,0,0,0,0
PENNSYLVANIA - Nonmetropolitan Counties,PENNSYLVANIA ,Wayne,0,0,0,0,0,0,0,0,0,0
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Aiken,549,7,74,44,424,2639,700,1574,365,7
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Anderson,693,12,73,63,545,4585,882,3073,630,27
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Beaufort,577,6,52,73,446,1879,347,1384,148,9
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Calhoun,62,0,5,4,53,294,107,146,41,0
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Charleston,280,12,27,32,209,1698,356,1060,282,6
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Chester,111,3,8,7,93,529,122,362,45,2
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Clarendon,137,3,16,10,108,668,206,412,50,1
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Darlington,386,12,26,39,309,1853,674,1034,145,10
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Dorchester,292,2,1,33,256,1871,380,1305,186,1
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Fairfield,154,3,8,8,135,465,130,294,41,3
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Florence,516,12,66,82,356,2325,586,1512,227,19
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Greenville,1705,24,214,250,1217,7923,1585,5510,828,52
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Horry,10,0,6,0,4,1,0,0,1,0
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Horry County Police Department,834,8,148,88,590,6144,1089,4493,562,18
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Kershaw,160,1,26,18,115,1201,240,845,116,11
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Lancaster,284,7,52,19,206,1677,366,1235,76,7
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Laurens,219,4,30,15,170,978,281,547,150,8
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Lexington,554,13,69,87,385,5086,1000,3324,762,18
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Pickens,228,4,22,8,194,1408,383,846,179,7
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Richland,2206,21,138,263,1784,8709,1422,6137,1150,38
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Saluda,43,0,8,1,34,198,63,115,20,1
SOUTH CAROLINA - Metropolitan Counties,SOUTH CAROLINA ,Spartanburg,1042,16,65,83,878,5420,1357,3487,576,28
